asin,filename,image_url,title,author,category_id,genre
"804841136","0804841136.jpg","http://ecx.images-amazon.com/images/I/516Dih7gE0L.jpg","Mixed Martial Arts Fighting Techniques: Apply the Modern Training Methods Used by MMA Pros! [DVD Included]","Danny Indio","26","Sports & Outdoors"
"531212726","0531212726.jpg","http://ecx.images-amazon.com/images/I/511rDX5%2Bv8L.jpg","Ariana Grande (Real Bios)","Marie Morreale","4","Children's Books"
"2908182858","2908182858.jpg","http://ecx.images-amazon.com/images/I/51wUYcgGVPL.jpg","Officers and Soldiers of the American Civil War, Vol. 1: Infantry","Andre Jouineau","12","History"
"71615903","0071615903.jpg","http://ecx.images-amazon.com/images/I/51ItUavWq4L.jpg","McGraw-Hill's Chinese Illustrated Dictionary: 1,500 Essential Words in Chinese Script and Pinyin lay the foundation of your language learning","Live ABC","29","Travel"
"881251453","0881251453.jpg","http://ecx.images-amazon.com/images/I/515Cvv78FUL.jpg","A Sephardic Passover Haggadah: With Translation and Commentary","Marc D. Angel","21","Religion & Spirituality"
"345535812","0345535812.jpg","http://ecx.images-amazon.com/images/I/41dsZl94ZML.jpg","The Last Victim: A Novel (Dr. Charlotte Stone)","Karen Robards","17","Mystery, Thriller & Suspense"
"826320724","0826320724.jpg","http://ecx.images-amazon.com/images/I/519VJBZDZXL.jpg","Tamarind: Forty Years","","0","Arts & Photography"
"738715530","0738715530.jpg","http://ecx.images-amazon.com/images/I/61pbR6uI7cL.jpg","Predicting Events With Astrology","Celeste Teal","2","Business & Money"
"1580088422","1580088422.jpg","http://ecx.images-amazon.com/images/I/61NbdmNNVQL.jpg","Jerk from Jamaica: Barbecue Caribbean Style","Helen Willinsky","7","Cookbooks, Food & Wine"
"61193119","0061193119.jpg","http://ecx.images-amazon.com/images/I/31eV6vNqg4L.jpg","These Are My Confessions","Joy King","22","Romance"
"077982668X","077982668X.jpg","http://ecx.images-amazon.com/images/I/41e9I2UkAAL.jpg","The 2011 Annotated Immigration and Refugee Protection Act of Canada","","14","Law"
"1936303507","1936303507.jpg","http://ecx.images-amazon.com/images/I/510Su5SdMSL.jpg","Yoga and Parkinson's Disease: A Journey to Health and Healing","Peggy Van Hulsteyn","11","Health, Fitness & Dieting"
"089870975X","089870975X.jpg","http://ecx.images-amazon.com/images/I/51REeLAc3uL.jpg","Salvation Is from the Jews","Roy H. Schoeman","9","Christian Books & Bibles"
"470565101","0470565101.jpg","http://ecx.images-amazon.com/images/I/413j5eLzNLL.jpg","Principles of Anatomy and Physiology","Gerard J. Tortora","16","Medical Books"
"789399725","0789399725.jpg","http://ecx.images-amazon.com/images/I/51if5Dp--KL.jpg","Ford F-Series: America's Pickup Truck","William Scheller","10","Engineering & Transportation"
"088240511X","088240511X.jpg","http://ecx.images-amazon.com/images/I/51GXUUOvH0L.jpg","Building the Alaska Log Home","Tom Walker","29","Travel"
"1897522592","1897522592.jpg","http://ecx.images-amazon.com/images/I/51Yd3UmNllL.jpg","Dude, Where's Your Helmet?","David A. Duncan","4","Children's Books"
"158017308X","158017308X.jpg","http://ecx.images-amazon.com/images/I/61KWGxbv0IL.jpg","Feng Shui Dos & Taboos","Angi Ma Wong","21","Religion & Spirituality"
"1593271050","1593271050.jpg","http://ecx.images-amazon.com/images/I/41cDxo90bDL.jpg","Steal This Computer Book 4.0: What They Won't Tell You About the Internet","Wallace Wang","6","Computers & Technology"
"143115693","0143115693.jpg","http://ecx.images-amazon.com/images/I/51LGpVzS30L.jpg","The Secret Scripture: A Novel","Sebastian Barry","15","Literature & Fiction"
"199729956","0199729956.jpg","http://ecx.images-amazon.com/images/I/51gP%2Bxzjy8L.jpg","Pocket Oxford American Dictionary & Thesaurus","","20","Reference"
"1566956382","1566956382.jpg","http://ecx.images-amazon.com/images/I/518jI7g4DVL.jpg","Austria (National Geographic Adventure Map)","National Geographic Maps - Adventure","29","Travel"
"1492977055","1492977055.jpg","http://ecx.images-amazon.com/images/I/61kEZHeE2bL.jpg","Doodle Invasion: Zifflin's Coloring Book (Volume 1)","Zifflin","13","Humor & Entertainment"
"124051626","0124051626.jpg","http://ecx.images-amazon.com/images/I/51naTS5VLUL.jpg","LTE-Advanced: A Practical Systems Approach to Understanding 3GPP LTE Releases 10 and 11 Radio Access Technologies","Sassan Ahmadi","8","Crafts, Hobbies & Home"
"1576600238","1576600238.jpg","http://ecx.images-amazon.com/images/I/51iS0wh2iaL.jpg","Handbook for Muni-Bond Issuers","Joe Mysak","2","Business & Money"
"1560065737","1560065737.jpg","http://ecx.images-amazon.com/images/I/41N1CDQ679L.jpg","Magicians and Illusionists (History Makers (Lucent))","Adam Woog","27","Teen & Young Adult"
"679778276","0679778276.jpg","http://ecx.images-amazon.com/images/I/41TeQ12vyZL.jpg","Inner Skiing: Revised Edition","W. Timothy Gallwey","26","Sports & Outdoors"
"1495354490","1495354490.jpg","http://ecx.images-amazon.com/images/I/51DXlTh2XVL.jpg","Fossil Hunting in the Great Lakes State: An Amateur's Guide to Fossil Hunting in Michigan","Jack R Stack","23","Science & Math"
"1596439319","1596439319.jpg","http://ecx.images-amazon.com/images/I/614BXKtdDPL.jpg","Special Delivery","Philip C. Stead","4","Children's Books"
"1611210771","1611210771.jpg","http://ecx.images-amazon.com/images/I/51HguVGFeoL.jpg","US ARMY'S FIRST, LAST, AND ONLY ALL-BLACK RANGERS, THE: The 2d Ranger Infantry Company (Airborne) in the Korean War, 1950-1951","Edward Posey","12","History"
"819222216","0819222216.jpg","http://ecx.images-amazon.com/images/I/41nDOZBjBRL.jpg","Advent With Evelyn Underhill","Evelyn Underhill","9","Christian Books & Bibles"
"1741798809","1741798809.jpg","http://ecx.images-amazon.com/images/I/411XP7Qx6PL.jpg","The Amazon: Amazonian Brazil, Bolivia, Peru, Ecuador, Colombia, Venezuela and the Guianas (Lonely Planet CUSTOM Guide)","Lonely Planet","29","Travel"
"1614389802","1614389802.jpg","http://ecx.images-amazon.com/images/I/514ePu0RVGL.jpg","The Creative Lawyer: A Practical Guide to Authentic Professional Satisfaction","Michael F. Melcher","14","Law"
"195289617","0195289617.jpg","http://ecx.images-amazon.com/images/I/41V-%2B4PR6OL.jpg","The New Oxford Annotated Apocrypha: New Revised Standard Version","","21","Religion & Spirituality"
"1626342342","1626342342.jpg","http://ecx.images-amazon.com/images/I/41le40MqCDL.jpg","Serial Winner: 5 Actions to Create Your Cycle of Success","Larry Weidel","25","Self-Help"
"1438256124","1438256124.jpg","http://ecx.images-amazon.com/images/I/51C74c1wx8L.jpg","ABS for Life: The No. 1 Solution on How to Get Six Pack Abs","Neil Frost","11","Health, Fitness & Dieting"
"545556740","0545556740.jpg","http://ecx.images-amazon.com/images/I/519jkO%2Bg7GL.jpg","Gabby Douglas: Going for Gold","Tori Kosara","4","Children's Books"
"1449697496","1449697496.jpg","http://ecx.images-amazon.com/images/I/51uO-%2BGHvcL.jpg","Evidence-Based Nursing: The Research-Practice Connection","Sarah Jo Brown","16","Medical Books"
"778802922","0778802922.jpg","http://ecx.images-amazon.com/images/I/51Y42pKAULL.jpg","150 Best Vegan Muffin Recipes","Camilla Saulsbury","7","Cookbooks, Food & Wine"
"1499301839","1499301839.jpg","http://ecx.images-amazon.com/images/I/51f39fMzugL.jpg","Transvestite Tales 2. Tran Trek. (Volume 2)","Diana Wood","5","Comics & Graphic Novels"
"307264467","0307264467.jpg","http://ecx.images-amazon.com/images/I/512Hsjj-1tL.jpg","Knopf MapGuide: Budapest (Knopf Mapguides)","Knopf Guides","29","Travel"
"865876134","0865876134.jpg","http://ecx.images-amazon.com/images/I/41zxxiIWSvL.jpg","Safety and Health on the Internet (2nd Edition)","Ralph Stuart","6","Computers & Technology"
"814732283","0814732283.jpg","http://ecx.images-amazon.com/images/I/51QASbpGr5L.jpg","Street Kids: Homeless Youth, Outreach, and Policing New York's Streets","Kristina E. Gibson","19","Politics & Social Sciences"
"125080808","0125080808.jpg","http://ecx.images-amazon.com/images/I/417QH8gpauL.jpg","Anionic Polymerization: Principles and Practice","Maurice Morton","23","Science & Math"
"1600582141","1600582141.jpg","http://ecx.images-amazon.com/images/I/51ggMmpJizL.jpg","The Art of Airbrushing: Techniques and step-by-step projects for the novice (Artist's Library)","David Morton","0","Arts & Photography"
"1608933318","1608933318.jpg","http://ecx.images-amazon.com/images/I/51mUytjnuuL.jpg","Life and Death in the North Woods: The Story of the Maine Game Warden Service","Eric Wight","1","Biographies & Memoirs"
"1934857947","1934857947.jpg","http://ecx.images-amazon.com/images/I/61FmAKJ40ZL.jpg","Street Legends (Shadowrun (Catalyst Hardcover))","Catalyst Game Labs","24","Science Fiction & Fantasy"
"3836508893","3836508893.jpg","http://ecx.images-amazon.com/images/I/41V-xKOj5gL.jpg","The Stanley Kubrick Archives","","13","Humor & Entertainment"
"812981626","0812981626.jpg","http://ecx.images-amazon.com/images/I/517VOS4bEQL.jpg","Comfort Me with Apples: More Adventures at the Table (Random House Reader's Circle)","Ruth Reichl","7","Cookbooks, Food & Wine"
"312427905","0312427905.jpg","http://ecx.images-amazon.com/images/I/41Wxbmlr57L.jpg","The World Without Us","Alan Weisman","23","Science & Math"
"991717465","0991717465.jpg","http://ecx.images-amazon.com/images/I/51mcc7IHPkL.jpg","The Alternative 12 Steps: A Secular Guide To Recovery","Martha Cleveland","11","Health, Fitness & Dieting"
"486258130","0486258130.jpg","http://ecx.images-amazon.com/images/I/51rvKXocbiL.jpg","Tatting Patterns and Designs (Dover Knitting, Crochet, Tatting, Lace)","Gun Blomqvist","8","Crafts, Hobbies & Home"
"199744505","0199744505.jpg","http://ecx.images-amazon.com/images/I/51xk3jQS9EL.jpg","Why Does College Cost So Much?","Robert B. Archibald","2","Business & Money"
"312560958","0312560958.jpg","http://ecx.images-amazon.com/images/I/512O7wP2d%2BL.jpg","Travels in the Greater Yellowstone","Jack Turner","29","Travel"
"161494427X","161494427X.jpg","http://ecx.images-amazon.com/images/I/51WayRMFHeL.jpg","Lighthouses 2015 Wall Calendar","DaySpring","3","Calendars"
"80408230","0080408230.jpg","http://ecx.images-amazon.com/images/I/51ITejDigzL.jpg","Skin Tumors of the Dog & Cat (Pergamon Veterinary Handbook Series)","Frances S. Shofer","16","Medical Books"
"887805973","0887805973.jpg","http://ecx.images-amazon.com/images/I/51D64KjSXXL.jpg","Formac Pocketguide to Whale Watching on Canada's East Coast","Formac Publishing Company Limited","26","Sports & Outdoors"
"385384440","0385384440.jpg","http://ecx.images-amazon.com/images/I/61rE1l2YmSL.jpg","Pups to the Rescue! (Paw Patrol) (Pictureback(R))","Random House","4","Children's Books"
"552172774","0552172774.jpg","http://ecx.images-amazon.com/images/I/51qG%2BnxdH7L.jpg","Shaking Hands with Death","Terry Pratchett","14","Law"
"1847064787","1847064787.jpg","http://ecx.images-amazon.com/images/I/51Xof%2BRNO5L.jpg","Islam Today (Religion Today)","Ron Geaves","21","Religion & Spirituality"
"718827112","0718827112.jpg","http://ecx.images-amazon.com/images/I/6164FQ5WCJL.jpg","Thinking about Hinduism (Thinking about Religion)","Eric J Sharpe","27","Teen & Young Adult"
"6070707532","6070707532.jpg","http://ecx.images-amazon.com/images/I/51k52nc2LJL.jpg","PNL para Dummies (Spanish Edition)","Kate Burton","25","Self-Help"
"1557787239","1557787239.jpg","http://ecx.images-amazon.com/images/I/519sUjgKMHL.jpg","World Scripture: A Comparative Anthology of Sacred Texts","","9","Christian Books & Bibles"
"1742205755","1742205755.jpg","http://ecx.images-amazon.com/images/I/51Ou3uctOzL.jpg","Lonely Planet Myanmar (Burma) (Travel Guide)","Lonely Planet","29","Travel"
"1451116012","1451116012.jpg","http://ecx.images-amazon.com/images/I/511dR2AcnhL.jpg","NCLEX-RN 10,000 Powered by PrepU","Lippincott  Williams & Wilkins","28","Test Preparation"
"B009D7LWDK","B009D7LWDK.jpg","http://ecx.images-amazon.com/images/I/51HvVXR6pCL.jpg","Country Cooking: 2,151 Recipes from the Readers of Harrowsmith Magazine","","7","Cookbooks, Food & Wine"
"1939352541","1939352541.jpg","http://ecx.images-amazon.com/images/I/51YYlhStuEL.jpg","Princeless, Vol. 1: Save Yourself","Jeremy Whitley","4","Children's Books"
"1507845006","1507845006.jpg","http://ecx.images-amazon.com/images/I/41sfz-oXaoL.jpg","How to Stop Lying: The Ultimate Cure Guide for Pathological Liars and Compulsive Liars (Pathological Lying Disorder, Compulsive Lying Disorder, ASPD, ... Disorder, Psychopathy, Sociopathy)","Caesar Lincoln","11","Health, Fitness & Dieting"
"131867164","0131867164.jpg","http://ecx.images-amazon.com/images/I/51GAC5N8GFL.jpg","Core Web Application Development with PHP and MySQL","Marc Wandschneider","6","Computers & Technology"
"486243796","0486243796.jpg","http://ecx.images-amazon.com/images/I/51QYYv8cqYL.jpg","Mosaic and Tessellated Patterns: How to Create Them, with 32 Plates to Color (Dover Art Instruction)","John Willson","0","Arts & Photography"
"143113208","0143113208.jpg","http://ecx.images-amazon.com/images/I/51L0OiuqJcL.jpg","The Wages of Destruction: The Making and Breaking of the Nazi Economy","Adam Tooze","2","Business & Money"
"61379271","0061379271.jpg","http://ecx.images-amazon.com/images/I/51eF1ZYpFmL.jpg","The Wars of Gods and Men: Book III of the Earth Chronicles (The Earth Chronicles)","Zecharia Sitchin","23","Science & Math"
"688118127","0688118127.jpg","http://ecx.images-amazon.com/images/I/31XB7C79HGL.gif","Prisoners of the Japanese: Pows of World War II in the Pacific","Gavan Daws","12","History"
"034550254X","034550254X.jpg","http://ecx.images-amazon.com/images/I/51Csc%2B8OP7L.jpg","Me and Mr. Darcy: A Novel","Alexandra Potter","15","Literature & Fiction"
"1500538442","1500538442.jpg","http://ecx.images-amazon.com/images/I/515lKF3VPOL.jpg","Alan Price and The Colossus of Rhodes (The Nephilim Chronicles ) (Volume 1)","Jonathan Yanez","17","Mystery, Thriller & Suspense"
"1517681456","1517681456.jpg","http://ecx.images-amazon.com/images/I/51Na2Nh6bZL.jpg","Angels and Assassins: BWWM Romance","K. Alex Walker","22","Romance"
"9056915436","9056915436.jpg","http://ecx.images-amazon.com/images/I/51Z6RqobFYL.jpg","Bologan's Black Weapons in the Open Games: How to Play for a Win if White Avoids the Ruy Lopez","Victor Bologan","13","Humor & Entertainment"
"803971311","0803971311.jpg","http://ecx.images-amazon.com/images/I/51M1V6B5RRL.jpg","Multicultural Counseling Competencies: Individual and Organizational Development (Multicultural Aspects of Counseling And Psychotherapy)","Derald Wing Sue","16","Medical Books"
"1475221096","1475221096.jpg","http://ecx.images-amazon.com/images/I/41VLvU-id6L.jpg","Moving to Panama - Not for Me!","G. Roebuck","29","Travel"
"1592409105","1592409105.jpg","http://ecx.images-amazon.com/images/I/41%2BnfGp2AgL.jpg","Doing Good Better: How Effective Altruism Can Help You Make a Difference","William MacAskill","19","Politics & Social Sciences"
"881633097","0881633097.jpg","http://ecx.images-amazon.com/images/I/51x5gKlEBmL.jpg","Becoming A Stepfamily: Patterns of Development in Remarried Families (Gestalt Institute of Cleveland Book S)","Patricia L. Papernow","18","Parenting & Relationships"
"1470724014","1470724014.jpg","http://ecx.images-amazon.com/images/I/51ceYTfOFKL.jpg","Team Up!: The Family Ministry Playbook for Partnering With Parents","Phil Bell","9","Christian Books & Bibles"
"606268456","0606268456.jpg","http://ecx.images-amazon.com/images/I/519z3XSaWhL.jpg","Chasing Mavericks (Turtleback School & Library Binding Edition)","Christine Peymani","27","Teen & Young Adult"
"073873750X","073873750X.jpg","http://ecx.images-amazon.com/images/I/51GBgUX6VDL.jpg","Haunted Asylums, Prisons, and Sanatoriums: Inside Abandoned Institutions for the Crazy, Criminal & Quarantined","Jamie Davis","21","Religion & Spirituality"
"1853918490","1853918490.jpg","http://ecx.images-amazon.com/images/I/51EQFKgRU2L.jpg","Enchanted Cakes for Children (Merehurst Cake Decorating)","Debbie Brown","7","Cookbooks, Food & Wine"
"1609018850","1609018850.jpg","http://ecx.images-amazon.com/images/I/51DxzduacHL.jpg","Surface Design for Fabric","Kimberly Irwin","8","Crafts, Hobbies & Home"
"1851776982","1851776982.jpg","http://ecx.images-amazon.com/images/I/41fQd7z5BsL.jpg","A Century of Olympic Posters","Margaret Timmers","26","Sports & Outdoors"
"037571121X","037571121X.jpg","http://ecx.images-amazon.com/images/I/513NGJZSA4L.jpg","Knopf MapGuide: Warsaw (Knopf Mapguides)","Knopf Guides","29","Travel"
"62267418","0062267418.jpg","http://ecx.images-amazon.com/images/I/51r2zfVk5%2BL.jpg","Tibetan Peach Pie: A True Account of an Imaginative Life","Tom Robbins","1","Biographies & Memoirs"
"753453045","0753453045.jpg","http://ecx.images-amazon.com/images/I/61D9P0MofTL.jpg","Dazzling Diggers (Amazing Machines)","Tony Mitton","4","Children's Books"
"226971325","0226971325.jpg","http://ecx.images-amazon.com/images/I/51fUkSbIW5L.jpg","The Journey to the West, Revised Edition, Volume 1","","15","Literature & Fiction"
"70051933","0070051933.jpg","http://ecx.images-amazon.com/images/I/21Zmq776CkL.jpg","Principles of Child Neurology","Bruce O. Berg","11","Health, Fitness & Dieting"
"354004325X","354004325X.jpg","http://ecx.images-amazon.com/images/I/41xioKzAsML.jpg","Preparative Organic Photochemistry","Alexander Schönberg","23","Science & Math"
